#HIP,PMRA,PMDE
111232,-14.59,-9.1
111233,31.75,2.32
111234,-18.43,-66.63
111235,9.78,0.39
111236,8.35,5.84
111237,-13.22,7.73
111238,-2.9,-20.32
111239,16.73,1.97
111240,7.41,9.25
111241,203.15,-24.02
111242,-19.96,-11.12
111243,59.16,13.53
111244,-8.52,-8.29
111245,6.83,-7.32
111246,-22.75,-16.51
111247,30.33,14.52
111248,64.99,-32.59
111249,3.45,-1.62
111251,5.19,0.2
111252,-15.84,-35.33
111253,-3.35,-2.63
111254,-35.36,-44.11
111255,10.91,-4.39
111256,10.57,-9.39
111257,-1.17,-4.79
111258,12.6,-3.58
111259,4.73,-8.87
111260,-8.84,3.22
111261,-7.24,-0.91
111262,-24.58,6.2
111263,36.89,37.15
111264,31.01,-102.44
111265,-16.9,12.1
111266,41.0,41.03
111267,-39.12,-63.17
111268,62.52,15.34
111269,8.54,4.06
111270,37.79,-10.29
111271,61.27,-56.2
111272,254.15,-354.68
111274,291.49,29.65
111273,-22.16,-18.92
111275,16.58,1.33
111276,27.76,22.43
111277,0.0,0.0
111278,166.66,30.52
111280,0.34,-10.09
111279,12.21,-12.2
111281,16.84,2.12
111282,122.68,17.63
111283,56.58,-37.84
111284,-63.35,-246.93
111285,131.91,-93.09
111286,-98.1,-238.57
111287,10.38,-1.67
111289,138.55,-50.15
111291,10.84,-12.53
111290,1.57,-2.79
111292,1.4,-5.29
111294,1.97,-6.33
111293,0.0,0.0
111295,-65.21,-82.91
111296,20.43,17.1
111297,17.87,8.03
111298,1.83,-5.58
111299,-4.15,8.5
111300,-252.48,-218.15
111301,12.12,-10.36
111302,-0.23,-5.07
111303,30.69,-15.98
111304,-10.37,-8.66
111305,-12.39,-13.05
111306,9.66,-6.08
111307,-13.19,-10.45
111308,-0.79,-3.39
111309,-3.5,-3.62
111310,40.82,-20.14
111311,17.68,-2.17
111312,-189.54,-40.79
111313,537.93,140.05
111314,128.63,71.24
111315,32.05,-36.48
111316,25.41,14.49
111317,7.8,-4.9
111318,6.82,-4.2
111319,11.05,9.31
111321,20.53,-0.02
111320,12.83,-54.54
111322,7.87,35.03
111323,-1.75,-18.21
111324,73.07,4.42
111325,40.26,13.37
111326,6.9,-25.7
111327,4.43,10.92
111328,-11.79,-9.94
111329,0.48,-3.63
111331,43.26,-36.15
111330,8.87,0.71
111332,296.95,-61.39
111333,-33.09,-47.71
111334,132.57,71.19
111335,43.04,-32.37
111336,9.35,-15.11
111337,-1.53,-4.29
111338,-15.06,-15.23
111339,-3.4,3.0
111340,-1.02,-4.08
111341,11.96,-13.11
111342,-2.9,-10.51
111343,16.35,-1.4
111344,-1.32,-7.91
111345,3.65,-0.69
111346,5.73,1.25
111347,27.86,-37.01
111348,61.27,6.01
111349,329.22,-137.54
111350,19.94,0.23
111351,8.34,-2.68
111352,15.78,-57.7
111353,13.83,-18.61
111354,-7.99,9.61
111355,10.93,3.6
111356,-3.91,-4.36
111357,-25.61,4.76
111358,-26.78,-12.69
111359,12.99,-31.19
111360,13.59,-5.46
111361,13.91,-36.2
111362,78.48,41.08
111363,-2.12,-4.06
111364,6.03,-15.58
111365,13.98,-3.98
111367,65.51,-32.25
111366,26.82,-8.23
111368,7.58,10.41
111369,26.54,153.59
111370,-5.77,3.5
111371,-26.19,-24.55
111372,-60.75,-250.77
111373,-6.67,-3.96
111374,34.27,-3.69
111375,0.41,-5.11
111376,-39.61,-50.97
111377,11.27,-3.12
111378,36.71,-10.84
111379,21.61,14.22
111380,8.64,-59.36
111381,14.91,4.18
111382,17.36,-34.01
111383,24.96,-2.95
111384,23.35,-6.4
111385,0.55,0.48
111387,6.76,2.25
111386,36.0,0.16
111388,-5.6,-14.39
111389,22.98,-27.74
111390,27.79,0.68
111391,-122.39,-302.87
111392,30.15,-16.11
111393,7.37,-1.24
111394,39.7,-37.28
111395,31.87,-2.28
111396,-0.07,3.82
111397,8.54,-11.61
111398,-18.92,-7.35
111399,9.11,-6.55
111400,0.07,-7.8
111401,-4.85,9.67
111402,1.78,-3.45
111403,-6.57,-17.09
111404,4.6,-3.1
111405,12.1,-1.82
111406,-22.44,-14.8
111407,140.71,38.58
111408,-4.29,-4.17
111409,104.34,-14.63
111410,36.92,5.22
111411,23.32,-20.63
111412,183.71,3.06
111439,10.53,-10.31
111413,-18.86,-28.68
111414,-12.12,-11.3
111415,3.53,-4.96
111416,17.32,16.83
111417,-51.01,-8.15
111418,9.32,5.35
111419,13.95,20.68
111420,108.21,-83.8
111421,-5.25,5.27
111422,-4.72,-18.09
111423,8.74,0.34
111424,1.62,-0.34
111425,-21.6,-5.7
111426,-0.37,-35.58
111427,-6.41,-7.34
111428,-5.92,-43.81
111429,-0.68,-3.45
111430,9.55,-23.92
111431,78.99,36.88
111432,0.0,0.0
111433,19.8,0.25
111434,19.97,1.16
111435,13.82,-0.94
111436,-20.79,-23.34
111437,-18.93,-15.06
111438,2.6,-9.34
111440,7.45,-8.67
111441,-23.49,-75.39
111442,-0.42,-18.46
111443,-8.36,0.23
111444,12.42,0.74
111445,-4.87,19.3
111446,-34.03,4.98
111447,91.89,-30.72
111448,-3.57,-5.64
111449,221.6,-146.58
111450,-13.08,4.34
111451,-12.24,-0.37
111453,6.59,-2.68
111452,17.13,-8.33
111454,73.12,-21.51
111455,-7.25,-4.73
111456,27.46,22.33
111457,-1.56,-1.47
111458,-0.71,-1.75
111459,4.55,3.97
111460,2.28,-38.87
111461,13.73,-10.22
111462,18.46,-2.91
111463,40.25,1.26
111464,30.57,8.11
111465,54.55,-18.39
111466,-16.13,-21.55
111467,3.63,-9.1
111468,-12.95,11.19
111469,-107.99,-17.43
111470,-19.48,-9.74
111471,18.04,-30.72
111472,222.66,-58.12
111473,-335.37,-326.1
111474,26.9,0.3
111475,-25.47,-136.62
111476,22.48,2.11
111477,3.86,9.19
111478,-134.42,90.02
111479,-30.68,-3.39
111480,-2.36,-2.42
111481,132.62,67.35
111482,21.18,3.31
111483,-4.34,-3.99
111484,0.99,-7.91
111485,5.13,-18.58
111487,-4.94,-7.53
111486,-38.45,-24.91
111488,-23.81,-12.86
111489,59.23,39.39
111490,81.6,-19.02
111491,-0.1,-3.22
111492,70.21,18.29
111493,-83.81,-59.32
111494,256.69,81.19
111495,3.5,-16.68
111496,200.62,29.07
111497,88.56,-56.1
111498,53.99,-44.67
111499,9.13,-1.0
111500,5.32,-19.99
111501,-2.96,1.56
111502,30.25,15.67
111503,-25.3,10.54
111504,54.18,-7.5
111506,20.5,-6.17
111505,15.05,7.08
111507,38.06,-20.65
111508,15.8,-21.77
111509,-56.21,-31.79
111510,-120.82,-137.07
111511,26.79,-16.88
111512,-20.66,-4.78
111538,0.89,-6.98
111513,-12.0,25.48
111514,8.48,-56.52
111515,25.95,-6.34
111516,7.63,0.56
111517,426.72,-207.06
111518,6.81,-11.02
111519,-4.49,-20.3
111520,193.73,-158.94
111521,4.35,1.64
111522,30.81,19.61
111523,9.4,7.4
111524,72.52,5.95
111525,-2.56,-5.48
111526,-16.95,-5.38
111527,24.72,-3.7
111528,68.96,45.74
111529,1.01,-15.36
111530,4.74,-2.63
111531,32.26,-22.02
111532,173.32,25.14
111534,-13.29,-87.47
111535,3.91,-2.0
111536,-16.73,-45.8
111537,23.68,11.97
111533,-89.3,-7.49
111539,-30.42,-45.32
111540,14.19,3.81
111541,15.74,-96.47
111542,14.22,5.32
111543,14.11,-0.72
111545,2.47,-16.71
111544,-14.36,-5.71
111546,1.11,-4.39
111574,-0.56,-4.5
111547,11.13,12.98
111548,87.98,-9.91
111549,-214.74,158.14
111550,6.19,-0.03
111551,5.19,-21.85
111552,-0.58,-4.08
111553,-108.27,-85.39
111554,-4.05,-2.06
111555,-12.61,-1.21
111556,12.54,-12.28
111557,-16.2,-24.67
111558,275.06,79.4
111559,-17.8,-18.41
111560,16.86,29.99
111561,-3.81,-27.09
111562,-6.57,-7.77
111563,5.62,-17.77
111564,14.32,4.65
111565,362.84,-261.28
111566,-211.33,-187.07
111567,5.29,-58.5
111568,26.6,18.69
111569,4.87,5.23
111570,89.19,45.64
111571,48.76,-630.0
111572,-7.44,-3.78
111573,160.58,116.94
111575,91.53,48.5
111576,0.94,-3.22
111577,58.1,8.2
111578,6.02,-11.93
111579,45.07,-15.67
111581,-10.85,-28.01
111580,11.62,-6.98
111582,11.62,-6.98
111583,22.34,-11.95
111584,11.62,-6.98
111585,29.2,19.23
111586,5.84,-7.51
111587,104.89,-31.82
111588,-8.22,-3.66
111589,-0.89,-5.34
111590,-2.93,-7.89
111591,-0.31,-3.88
111592,-4.92,-3.56
111593,-4.42,-6.8
111594,46.18,-72.18
111595,-2.02,-12.63
111596,32.08,-3.78
111599,-6.65,-6.87
111597,2.06,-4.83
111598,16.7,-40.94
111600,-41.23,-39.38
111601,-13.72,6.11
111602,15.91,-35.54
111603,-4.58,-26.97
111604,24.87,11.97
111605,-2.91,-7.03
111606,0.0,0.0
111607,1.41,-20.35
111608,49.65,11.52
111609,-14.98,5.43
111610,23.09,-0.88
111611,-8.91,-3.05
111612,-61.62,-69.04
111613,1.1,-8.61
111614,-31.01,-44.17
111615,28.71,9.48
111616,269.3,-5.62
111617,20.57,36.68
111618,-11.6,-2.32
111619,-26.79,-16.43
111620,9.63,-7.22
111621,18.71,20.52
111622,-11.35,17.22
111623,40.57,-7.13
111624,13.09,-0.07
111625,10.86,-2.53
111626,12.75,3.34
111627,-5.28,-1.83
111628,-0.03,-30.19
111629,-73.2,-63.29
111630,-23.51,-51.92
111631,23.92,-40.49
111632,10.69,-3.75
111634,63.69,-34.47
111633,-4.11,-3.4
111635,29.29,-6.27
111636,-4.51,-10.47
111637,-4.01,-3.77
111638,5.15,0.54
111639,-2.81,-12.61
111640,118.08,-42.99
111641,35.25,-5.21
111642,24.24,-46.44
111643,45.18,-69.65
111644,-1.39,16.75
111645,24.35,-6.11
111646,2.93,10.46
111647,186.9,-170.61
111648,-253.0,79.76
111649,-12.94,-32.49
111650,-7.39,-9.8
111651,-2.03,-7.87
111652,92.85,-21.02
111653,19.41,-20.62
111654,1.66,-5.92
111655,50.25,-25.55
111656,3.9,-2.68
111657,-248.61,-188.71
111658,37.87,2.14
111659,34.63,-2.36
111661,-2.71,8.79
111660,44.7,7.85
111662,-41.61,2.93
111663,7.62,2.23
111664,24.34,1.06
111665,12.06,1.81
111666,-1.83,-2.03
111667,-9.36,-32.13
111668,-34.72,-30.23
111669,-3.41,-21.01
111670,12.82,-1.29
111671,20.79,-5.83
111673,53.72,-17.22
111672,98.92,-176.3
111674,-51.31,-103.34
111675,1.19,10.22
111676,203.44,48.96
111677,8.46,1.13
111678,-5.44,-21.01
111679,-8.73,-5.6
111680,86.65,-24.69
111681,-5.73,-5.07
111682,-0.78,-4.94
111683,-0.34,-5.04
111684,37.49,-44.63
111685,21.64,-340.77
111686,-214.96,-193.29
111689,-70.63,-227.81
111688,-12.52,-11.07
111690,3.14,7.39
111691,20.81,-12.24
111687,49.11,-7.68
111692,12.74,2.38
111693,42.65,-23.1
111694,-21.74,-17.77
111695,14.53,-3.27
111696,35.24,31.15
111697,79.19,-11.9
111698,334.15,-211.86
111699,-14.22,-19.2
111700,18.29,1.7
111701,62.12,4.65
111702,5.04,-2.06
111703,-3.7,-12.71
111704,74.69,-39.41
111705,57.11,4.81
111706,1.72,-12.92
111707,101.24,-52.15
111708,-140.81,-78.74
111709,25.66,-125.55
111710,-68.36,-120.47
111711,8.81,1.86
111712,20.15,40.61
111713,8.98,-1.36
111714,26.75,-16.31
111716,-25.78,-5.44
111715,-14.2,-22.14
111717,0.57,-0.55
111718,-16.32,2.12
111719,42.21,-65.94
111720,25.28,-3.46
111721,9.14,-0.96
111722,22.56,-5.25
111723,36.35,-156.15
111724,-6.01,5.54
111725,76.25,-40.36
111726,-34.08,-16.58
111727,5.35,-0.53
111728,72.64,-22.13
111729,214.43,110.07
111730,173.41,-55.79
111731,11.23,-73.96
111732,109.0,13.14
111733,54.61,-38.41
111734,5.88,-27.26
111735,-4.94,-9.16
111736,12.29,-6.88
111737,26.89,-8.42
111738,87.55,-67.91
111739,153.46,28.32
111740,-7.22,-18.13
111741,-43.07,-31.9
111742,-110.78,-76.84
111743,-1.8,-6.86
111744,-12.0,-101.11
111745,56.64,2.81
111746,446.05,16.26
111747,16.18,-9.31
111748,-101.23,-174.7
111749,64.63,-40.74
111750,-0.17,-3.34
111751,-14.36,-10.9
111752,27.85,3.05
111753,-5.22,-6.67
111754,40.81,6.28
111755,117.99,-3.39
111756,0.91,-3.54
111757,45.32,3.72
111758,-18.17,-11.86
111759,-0.85,0.78
111760,-1.25,2.35
111761,71.26,-2.61
111762,-0.85,-5.59
111763,0.73,-2.5
111764,-181.78,-176.89
111765,12.6,-8.9
111767,-19.74,-19.49
111768,10.5,-1.73
111769,-17.63,-28.03
111770,17.14,4.19
111771,13.1,-2.51
111773,-4.02,-1.28
111766,833.28,-160.26
111774,-1.64,4.57
111775,60.5,-30.66
111776,-6.15,14.2
111777,-27.86,-32.8
111778,16.55,-7.19
111779,11.63,-1.41
111780,24.55,-14.57
111781,4.13,2.7
111782,15.69,1.39
111783,-277.76,-535.32
111784,4.25,2.25
111785,-1.38,-2.31
111786,0.84,16.74
111787,-15.73,-12.95
111788,37.65,-25.56
111789,29.56,-4.77
111790,53.32,5.44
111791,21.25,-21.63
111792,-1.49,-5.26
111793,0.31,1.48
111794,59.21,-57.89
111795,52.42,-32.28
111796,-29.04,-23.53
111797,-1.16,-20.23
111798,-5.34,-7.14
111799,22.92,1.0
111800,15.44,-6.72
111801,-47.11,-11.75
111802,450.58,-79.86
111803,226.72,19.84
111804,20.97,-2.01
111805,234.36,65.85
111806,97.28,-159.55
111807,35.21,-5.3
111808,86.65,74.7
111809,4.25,14.57
111810,-45.17,-94.22
111811,-5.96,-18.79
111812,257.74,24.63
111813,-3.1,-5.96
111814,-2.83,-4.82
111815,-22.19,-18.31
111816,-11.26,5.84
111817,5.67,-5.76
111818,0.4,-14.62
111819,2.51,-6.77
111820,-49.5,-31.3
111821,12.53,-10.18
111822,27.24,26.33
111823,175.7,140.32
111824,-187.09,-227.47
111825,-38.72,-11.95
111826,-89.47,-153.44
111827,-83.94,0.98
111828,-3.2,-5.65
111829,79.97,-1.06
111830,16.5,-60.24
111831,-7.77,-16.33
111832,12.25,-27.33
111833,-3.3,-7.89
111834,9.05,-6.31
111835,-16.04,-24.04
111836,18.62,-3.93
111837,19.91,11.24
111838,179.44,-36.75
111839,90.61,189.1
111840,16.35,-29.06
111841,-0.29,-5.7
111842,-8.06,-6.07
111843,-45.44,-6.97
111844,-5.52,6.92
111845,8.9,-15.31
111846,18.16,-1.5
111847,35.49,16.02
111848,-0.36,-4.06
111849,7.97,0.67
111851,38.18,-12.23
111850,9.58,3.75
111852,23.03,9.47
111853,1.1,-1.45
111854,-128.91,-280.73
111855,56.99,-15.4
111856,-1.77,-10.7
111857,35.82,-3.51
111858,0.0,0.0
111859,8.44,-3.45
111860,4.01,19.47
111861,47.91,-18.02
111863,9.9,-16.3
111862,96.43,-26.06
111864,-21.28,-10.78
111865,10.9,-9.35
111866,-13.61,-10.73
111867,4.63,-5.37
111868,180.18,50.89
111869,11.22,1.16
111870,228.45,-151.91
111871,263.87,85.9
111872,40.96,5.54
111873,198.04,-38.32
111874,36.96,16.82
111875,21.48,-3.52
111876,96.92,-110.15
111877,-4.31,-22.87
111878,-17.81,-5.18
111879,94.84,-41.22
111880,-181.3,-189.18
111881,31.52,12.41
111882,93.8,-38.62
111883,-29.36,-376.65
111884,-2.07,-9.71
111885,73.17,-68.3
111886,12.68,-3.1
111887,6.49,-0.64
111888,178.99,108.31
111889,-27.05,-17.95
111890,-27.87,-61.0
111891,9.47,1.27
111892,35.71,-187.95
111893,-33.92,-15.01
111894,17.95,3.32
111895,14.18,-12.75
111896,13.0,5.57
111897,38.24,-21.78
111898,52.17,-24.02
111899,0.56,6.37
111900,67.82,61.11
111901,26.79,-29.1
111902,-16.66,-16.87
111903,16.86,-34.15
111904,25.62,4.85
111905,24.77,0.45
111906,5.21,-16.93
111907,-1.93,-23.24
111908,-53.64,-52.4
111909,78.36,-63.69
111910,169.62,45.93
111912,-9.51,-19.96
111911,9.81,-32.29
111913,-39.51,-71.77
111914,-3.62,-31.68
111915,-10.83,-36.68
111916,-2.07,-6.15
111918,1.69,-16.77
111917,-3.31,-3.78
111919,33.59,-2.82
111920,9.39,-17.32
111921,-14.71,-7.82
111922,-0.94,-7.32
111923,13.73,0.84
111924,-8.2,18.21
111925,6.41,-18.33
111926,13.17,21.99
111927,-0.51,-1.24
111928,81.41,-18.58
111929,-6.04,-7.31
111930,-2.48,-7.96
111931,-22.23,-19.42
111932,187.1,-177.12
111934,-107.65,-209.53
111933,3.99,-1.8
111935,-10.1,-6.16
111936,42.83,-39.95
111937,-41.21,-57.15
111938,106.99,-123.85
111940,22.23,6.28
111939,-1.21,-6.1
111941,-20.76,-14.72
111942,96.86,-132.67
111943,43.97,-12.08
111944,94.18,10.0
111945,-0.81,-16.75
111946,-5.88,-3.32
111947,83.67,28.36
111948,-10.29,7.88
111949,59.02,-1.68
111950,-1.32,-2.46
111951,-57.12,-43.25
111952,-5.0,-29.52
111953,41.0,-4.26
111954,22.01,-0.88
111955,4.68,-8.42
111956,17.94,10.8
111957,14.01,-6.92
111959,9.39,-27.08
111960,380.21,-17.42
111958,177.98,-144.9
111961,59.62,15.02
111962,19.78,7.6
111963,12.21,-1.95
111964,-1.79,-2.05
111965,-11.22,-43.17
111966,-25.27,-26.36
111967,56.62,-6.61
111968,3.28,-4.05
111969,15.17,-16.69
111970,11.75,3.98
111971,-69.41,-82.16
111972,-2.95,-3.16
111973,6.25,-0.45
111974,272.25,123.47
111975,103.45,-64.48
111976,363.35,150.1
111977,217.26,388.34
111978,343.45,20.39
111979,70.62,-43.84
111980,-17.85,-16.88
111981,285.65,159.11
111984,-89.73,-123.27
111983,102.14,-20.15
111985,4.37,1.3
111982,-10.44,-106.99
111986,3.11,-7.06
111987,-55.65,-35.68
111988,-0.26,-0.66
111989,-0.15,-19.11
111990,-14.78,-17.01
111991,2.66,-5.23
111992,37.02,-48.5
111993,155.52,-112.81
111994,101.91,-36.34
111995,-40.01,-26.53
111996,60.26,14.27
111997,4.95,-2.25
111998,35.84,-62.38
111999,-4.96,-7.45
112000,27.34,12.58
112001,139.35,-6.95
112002,-33.26,-119.86
112003,44.94,9.73
112004,-1.19,-3.3
112005,-14.04,3.55
112006,3.87,-3.07
112007,27.87,-24.27
112008,95.92,-73.64
112009,-1.8,-32.88
112010,5.48,1.54
112011,60.2,-71.56
112013,-100.9,-22.37
112012,69.24,-39.23
112014,-2.33,-3.7
112015,162.21,4.81
112016,0.1,-2.74
112017,-1.04,-5.4
112018,-4.07,-8.29
112019,31.18,-6.86
112020,-8.49,-6.64
112021,13.84,-12.29
112023,-12.69,-19.76
112022,-14.16,-14.05
112024,-12.24,-10.02
112025,30.36,16.84
112026,-2.49,-3.25
112027,-1.44,-4.86
112028,-5.04,-4.32
112029,77.38,-10.98
112030,-68.63,-89.48
112031,-0.75,-5.9
112032,48.8,1.14
112033,52.47,-36.33
112034,13.02,-12.29
112035,48.58,4.57
112036,5.17,0.38
112037,-16.34,-42.47
112038,11.64,-1.01
112039,-0.04,0.02
112040,240.21,56.2
112041,140.88,59.98
112042,277.2,160.73
112043,89.74,-65.38
112044,-3.14,-10.72
112045,-9.58,-4.91
112046,-18.95,-2.11
112047,1.98,1.39
112048,-30.35,-6.66
112049,39.11,-40.85
112050,-11.85,-17.54
112051,-2.03,-19.96
112080,-9.29,8.58
112052,52.71,-71.86
112053,60.29,-42.07
112055,-3.48,-6.38
112056,-12.49,-18.58
112057,-14.29,-12.52
112058,41.94,14.85
112059,36.6,-50.6
112060,30.35,-11.31
112061,-32.69,-3.21
112062,-12.92,3.93
112063,63.26,-70.64
112064,202.19,-82.91
112065,-17.86,0.47
112066,8.86,-9.97
112067,94.55,-21.21
112068,19.33,3.74
112069,150.04,-161.28
112070,16.66,-40.15
112071,-14.75,-1.03
112072,-33.81,-27.96
112073,15.85,22.46
112074,41.21,-18.97
112075,-17.96,-36.39
112076,13.18,-10.42
112077,-12.82,-6.96
112078,68.82,-53.26
112079,26.39,-12.36
112081,-6.77,0.38
112082,32.47,-7.74
112085,53.62,5.95
112084,155.96,-221.66
112083,83.55,44.83
112086,13.42,7.39
112087,-9.34,-18.23
112088,4.42,-6.22
112089,17.67,-1.3
112090,37.66,-20.86
112091,13.36,-3.69
112092,-7.79,-0.24
112093,7.64,2.05
112094,14.28,-5.69
112095,206.14,19.66
112097,16.85,-2.93
112096,0.43,-5.68
112098,-2.95,-8.36
112099,40.02,1.73
112100,11.72,16.55
112101,166.77,-91.37
112102,16.24,-19.19
112103,16.4,-19.49
112104,13.04,0.14
112105,12.76,-0.59
112106,-24.9,1.37
112107,15.2,-2.41
112108,16.43,-1.91
112109,34.0,-10.72
112110,-16.06,-8.43
112111,-30.59,-8.23
112112,20.94,12.93
112113,157.61,-279.58
112114,83.17,-19.56
112115,-28.72,-6.15
112116,-27.17,-7.25
112117,6.15,-331.43
112118,46.97,-7.98
112119,9.88,-17.01
112120,1106.85,514.8
112121,-6.88,-41.11
112122,135.68,-4.51
112123,89.49,-11.92
112124,101.5,5.31
112125,-23.59,-21.11
112126,-9.15,-13.94
112127,33.74,35.43
112128,58.95,4.79
112129,3.55,-29.59
112130,8.32,-3.64
112131,23.95,-2.15
112132,4.01,-5.0
112133,2.72,-15.13
112134,12.37,9.05
112135,15.22,-357.25
112136,72.52,-61.08
112137,123.8,-36.62
112138,28.49,11.51
112139,-33.37,9.19
112140,30.72,-5.7
112141,14.68,2.13
112142,0.27,-0.72
112143,-132.39,-133.63
112144,-1.12,-5.3
112145,-39.63,-5.88
112146,7.05,-9.67
112147,39.25,-7.05
112148,-2.82,-3.16
112149,17.64,6.45
112150,17.42,1.23
112151,146.54,-161.09
112152,11.9,-10.32
112153,-10.01,-16.48
112154,-19.3,-13.86
112155,43.59,-7.82
112156,-12.18,-36.26
112157,36.29,-20.22
112158,13.11,-26.11
112159,21.21,21.26
112160,7.58,-36.71
112161,-11.27,10.08
112162,17.09,6.97
112163,45.78,12.31
112164,37.93,-17.78
112165,-2.52,-15.84
112166,-10.3,-7.33
112167,0.67,-4.97
112168,17.25,-3.96
112170,2.26,-2.69
112169,6.65,-0.83
112171,91.71,-10.07
112172,8.98,5.71
112173,2.51,-11.29
112174,-15.39,-27.4
112175,-2.34,-5.73
112176,128.94,26.24
112177,5.78,0.03
112178,29.2,0.68
112179,26.27,-10.08
112180,10.64,-10.25
112181,-89.62,-46.87
112182,-1.02,-5.11
112183,96.96,39.15
112184,-1.39,-20.04
112185,36.4,-39.56
112186,23.6,-7.69
112187,47.36,-27.8
112188,-2.77,-3.09
112189,25.89,-4.85
112190,-154.73,-290.19
112191,56.29,16.33
112192,17.69,3.31
112193,-50.53,-7.85
112194,22.59,17.21
112195,14.01,-1.17
112197,44.87,6.72
112196,21.84,-6.61
112198,-8.77,-13.16
112199,-61.97,-22.96
112200,-5.78,0.79
112201,126.99,-31.95
112202,3.73,-9.49
112203,10.23,-93.95
112205,31.76,-26.39
112204,-3.91,2.23
112206,0.56,-2.5
112207,-9.12,-6.13
112208,36.06,-14.54
112209,86.71,-30.98
112210,1.81,-19.46
112211,-31.4,-28.02
112212,-1.0,-3.11
112213,-2.6,-5.55
112214,10.21,-0.99
112215,0.12,-5.58
112216,12.67,10.66
112217,14.4,-2.03
112218,1.5,-6.4
112219,239.73,23.5
112220,17.99,-3.1
112221,0.04,-1.67
112222,9.8,-171.17
112223,-41.43,-23.19
112224,15.93,-0.79
112225,-20.99,-28.68
112226,-28.32,-52.34
112227,-5.53,-7.18
112228,43.17,-53.7
112229,150.64,331.61
112231,-5.16,-2.26
112230,11.28,1.21
112232,79.32,47.13
112233,35.62,23.2
112234,-2.2,-6.38
112235,-6.26,-14.39
112236,28.84,3.09
112237,-1.11,4.43
112238,-11.16,-28.09
112239,18.06,19.41
112240,65.65,-71.02
112266,58.69,-58.2
112241,7.68,-28.38
112242,-8.33,3.11
112243,52.12,-45.18
112244,2.93,0.04
112245,50.54,-297.83
112246,21.47,16.39
112247,4.96,-0.98
112248,2.6,-4.3
112249,16.28,-0.64
112250,1.44,-9.97
112251,49.59,19.07
112252,29.5,-27.61
112253,-26.15,-20.6
112254,-4.74,-4.93
112255,-2.09,-7.42
112256,10.28,-25.24
112257,34.98,18.05
112258,-5.45,-13.94
112259,2.92,20.07
112260,6.13,-2.32
112261,-5.61,-5.9
112262,25.6,4.33
112263,128.76,74.61
112264,12.72,0.06
112265,-39.46,-20.87
112267,-2.95,-4.65
112268,-137.19,-148.58
112269,13.67,0.68
112270,45.72,-29.63
112271,-6.63,-4.28
112272,-26.24,-16.88
112273,-14.66,21.04
112274,29.53,-3.57
112275,12.39,-3.31
112276,6.44,-13.48
112277,-2.46,-18.48
112278,20.99,2.5
112279,4.57,-5.61
112280,21.06,10.41
112281,-16.73,-5.61
112282,2.37,-17.33
112283,-1.99,-0.74
112284,-1.11,-2.07
112285,-6.6,-14.07
112286,34.0,-25.05
112287,1.85,-3.04
112288,-17.71,-14.18
112289,-3.4,-3.05
112290,-8.49,5.54
112291,45.2,-25.59
112292,-6.18,-6.58
112293,-1.66,-5.41
112294,9.33,1.37
112295,45.05,-25.66
112296,5.3,-3.7
112297,5.45,-3.2
112298,33.96,2.85
112299,-6.78,-11.37
112300,-5.13,6.61
112301,-41.05,-42.98
112302,14.52,-5.49
112303,22.29,-2.71
112304,25.94,14.39
112305,16.39,-20.04
112306,0.53,-3.39
112307,11.29,57.18
112308,21.59,-2.28
112309,-1.62,-9.37
112310,736.27,-245.58
112311,14.43,0.98
112312,183.12,-118.87
112316,0.0,0.0
112314,-19.16,0.9
112315,-13.1,-0.88
112318,-8.37,-1.85
112319,127.34,21.29
112320,101.75,-35.32
112321,-10.74,0.9
112317,18.94,5.78
112322,0.21,-1.91
112323,17.54,-23.64
112324,-62.39,-137.19
112325,9.14,-82.81
112327,-31.49,-82.36
112326,9.14,-82.81
112328,-14.64,-24.62
112329,-13.14,-7.32
112330,55.99,-3.55
112331,145.46,-110.0
112332,-9.46,-20.92
112333,-10.31,-29.42
112334,-5.8,-17.76
112335,39.0,-4.97
112336,35.09,-17.4
112337,52.42,-2.34
112338,6.2,5.09
112339,17.65,-1.88
112340,-0.39,-46.92
112341,18.05,2.72
112342,10.82,-8.57
112343,15.06,-2.66
112344,18.13,-24.14
112345,4.21,4.86
112346,19.04,-11.8
112347,41.74,-11.75
112348,2.56,0.15
112349,-2.55,-23.33
112350,-97.49,-49.66
112351,11.79,-7.95
112352,45.64,-30.75
112353,-5.48,-13.91
112354,13.82,-162.9
112356,16.92,-37.19
112358,-26.07,58.04
112357,10.4,3.46
112359,53.63,-36.27
112355,22.14,-35.7
112360,-6.44,-20.9
112361,7.36,-1.11
112362,85.46,5.89
112363,-1.44,-7.58
112364,-22.21,-11.44
112365,14.3,-2.38
112366,-9.95,-31.99
112367,7.8,6.0
112393,-0.62,12.59
112368,-250.94,-349.5
112369,10.99,-14.29
112370,-17.71,-16.23
112371,13.34,-25.13
112372,16.56,-21.44
112373,-4.9,-2.51
112374,30.62,17.34
112375,37.55,-2.82
112376,19.14,2.09
112377,2.55,-1.63
112378,25.92,-22.13
112379,332.22,74.17
112380,-1.02,-3.75
112381,-29.41,-11.39
112382,162.68,118.4
112384,85.99,42.93
112383,14.4,-32.69
112385,-2.67,-3.99
112386,-8.9,-28.35
112387,13.34,22.48
112388,201.89,-46.31
112389,193.91,67.03
112390,-22.16,-4.2
112391,-54.76,-15.58
112392,21.69,2.56
