#hip,pmra,pmdec
113728,47.01,41.64
113775,36.02,12.55
113824,-2.23,-9.05
113932,-23.26,-20.77
113979,6.22,-7.55
114050,2.21,-6.66
114121,-12.37,-155.15
114125,-12.89,-177.38
114147,-11.36,-12.97
114152,56.39,10.53
114187,-23.53,-13.27
114495,6.29,-2.94
114498,3.86,-19.94
114539,-7.97,-12.65
114642,-1.28,-6.99
114738,-19.21,-32.73
114856,-12.66,-6.96
114862,10.9,-13.64
114868,-36.62,-57.8
114895,228.58,-50.9
114927,-13.03,-112.32
114931,-21.35,-20.96
115006,-7.14,-9.41
115090,14.33,0.23
115092,20.01,-26.16
115148,16.77,-0.87
115307,-3.96,2.65
115357,4.13,-8.39
115475,-33.39,-44.46
115539,13.05,-11.6
115541,-9.78,-7.11
115575,52.66,-6.48
115807,-6.68,-24.82
115979,-4.4,-5.86
115992,-0.82,-19.0
116042,23.88,-21.44
116098,7.82,-0.11
116108,-49.22,-17.15
116174,88.1,-74.62
116181,15.75,-10.71
116238,11.17,15.01
116348,83.52,13.97
116474,-21.08,-4.73
116534,-1.72,5.5
116579,70.81,-32.25
116633,-51.3,-32.22
116667,5.56,-28.32
116671,10.9,-9.67
116681,1.67,-4.88
116720,31.39,-0.27
116761,60.57,-45.48
116921,40.94,13.68
117000,54.03,-85.09
117138,69.75,20.94
117229,183.49,-232.57
117345,26.79,-12.33
117492,237.52,-87.71
117527,-12.66,-34.73
113917,0.53,-3.72
114012,-1.84,-6.49
114027,-6.28,-3.87
114100,-1.84,-3.05
114105,-1.77,-3.47
114153,-1.55,-5.88
114174,-0.47,-2.65
114200,-12.34,-31.01
114237,28.81,2.8
114264,4.66,-5.36
114274,59.6,26.4
114277,13.64,-1.86
114299,-10.42,-0.88
114334,8.15,-3.38
114353,14.91,-4.11
114363,59.11,-55.15
114374,2.83,-4.03
114379,157.08,12.36
114384,-8.41,-15.49
114385,155.1,2.1
114420,235.98,50.72
114430,-198.53,-217.68
114435,-5.36,7.21
114441,-0.7,-4.18
114452,-4.3,-8.08
114456,-86.52,-287.42
114476,-8.83,-16.73
114512,-249.41,-164.17
114531,-1.67,-5.88
114535,6.36,-6.77
114577,3.79,-2.27
114587,195.85,99.63
114593,-0.34,-5.23
114604,-13.27,-16.97
114619,-17.04,-10.03
114625,-2.25,-4.7
114647,-0.45,0.44
114672,6.19,-9.56
114675,16.24,-3.84
114679,7.35,0.2
114706,69.39,-18.51
114727,53.12,-4.79
114729,46.81,-87.04
114766,-1.4,-10.06
114781,-6.89,-18.53
114782,0.07,-3.19
114850,4.14,-4.67
114875,2.14,-0.65
114894,30.27,-14.64
114926,6.59,1.0
114928,-5.99,-4.4
114963,-5.53,-6.51
114981,100.9,-61.7
115016,-1.92,-7.4
115019,6.91,-1.85
115027,21.37,-27.07
115036,24.78,-10.09
115046,-4.1,-4.08
115058,330.15,135.65
115061,7.37,-0.25
115065,-9.52,-11.26
115067,-1.75,-3.16
115069,-1.03,-1.94
115083,1.85,-0.97
115089,2.61,-1.07
115108,-6.21,-38.9
115114,-10.42,-4.94
115120,56.88,-8.43
115124,-14.54,-12.86
115127,15.69,-4.55
115128,77.54,7.56
115138,-22.54,-5.79
115152,23.14,52.29
115162,77.52,-66.9
115171,206.28,31.3
115191,47.38,4.18
115200,31.59,4.26
115215,-7.47,-4.24
115217,0.92,-3.31
115258,-13.07,-7.09
115261,-8.95,-36.13
115331,636.54,219.49
115341,196.26,-72.14
115352,-21.0,-14.48
115374,-20.75,-9.92
115376,-0.67,-3.84
115461,-2.2,-11.12
217,-10.97,-2.9
513,-10.7,16.77
583,29.15,4.47
705,330.77,-6.54
820,23.32,0.77
822,41.18,7.69
1052,127.34,-13.49
1284,5.29,-7.28
1347,-5.68,-22.99
1359,16.51,-5.28
1479,28.05,5.9
2675,26.32,-1.05
2794,21.41,5.27
2953,22.74,6.86
3006,-21.07,-16.47
3128,-11.47,5.0
3132,-114.09,77.69
3133,46.84,6.67
3297,-1.1,0.94
3354,44.14,2.21
3420,-261.52,-59.56
3433,-1.39,11.64
3905,-2.91,-2.69
4055,211.02,29.5
4283,60.92,-9.09
4320,-3.18,-17.21
4349,-1.1,-0.01
4617,81.21,-95.45
4843,24.6,-4.53
4965,64.65,-16.63
4966,-174.73,-61.11
5108,12.96,-2.02
5122,310.36,79.77
5372,80.65,-11.54
5592,2.32,-4.62
5880,0.62,0.8
5928,50.68,-20.75
6090,-2.64,-5.09
6325,7.47,7.67
6447,191.53,35.5
6913,-13.09,10.08
7283,65.28,-32.63
7346,294.41,131.63
7388,5.05,0.6
7592,1.53,9.51
7633,0.78,-8.64
7813,-8.95,-2.02
8397,20.97,-66.49
8519,-16.54,-1.82
8520,27.3,-1.96
8624,20.93,-9.24
8846,36.41,-11.4
8860,42.71,4.37
8979,37.8,-12.39
9014,111.45,-81.22
9467,15.5,-3.28
9504,66.8,-49.25
9614,49.76,-10.81
9615,-2.85,-0.27
9633,11.06,-6.84
9717,3.81,-1.75
9908,26.49,-10.32
10054,-33.98,6.09
10109,82.92,-20.91
10144,32.95,-12.06
10623,59.03,-42.86
10778,98.08,-254.02
10800,-9.54,85.64
10908,-3.65,-0.24
10956,15.07,-8.39
11164,16.31,-25.96
11483,-8.6,-1.15
11767,44.48,-11.85
11980,52.19,-48.32
12003,-1.41,-4.3
12175,28.53,-12.75
12208,21.34,0.11
12232,-38.17,11.94
12410,66.15,-76.61
12806,48.71,-33.89
12952,28.8,-18.69
13055,16.98,-77.24
13149,-10.7,-1.9
13172,-6.51,-7.36
13637,11.08,-4.8
14015,-13.78,13.14
14285,-31.58,14.92
14428,-9.42,3.83
14859,21.22,-19.77
14870,-1.78,6.39
16129,7.25,-2.58
16191,0.03,-3.17
16267,6.08,10.34
16276,53.3,-43.65
16489,62.1,-134.17
16754,23.84,-21.01
17195,-51.6,-30.55
17392,16.67,-13.61
17673,42.65,-44.82
17953,-4.5,5.9
18300,10.72,-12.89
18436,21.21,-24.61
18468,7.01,12.27
19253,30.78,2.67
19372,7.86,-9.25
19454,143.45,-87.17
20311,-8.04,40.7
20629,-10.84,9.21
20860,-4.14,11.5
21319,17.95,-20.09
21386,15.63,12.63
21500,11.72,-22.5
22166,-3.75,-37.77
23304,6.31,-3.61
23392,-2.96,2.69
23577,40.64,-196.2
24396,-13.38,6.69
24631,15.92,5.61
24745,3.06,-18.43
25029,-30.97,36.37
25267,5.93,-25.63
25911,16.86,-76.35
26407,3.66,-21.08
27015,-10.95,11.61
27724,7.91,-29.28
28053,39.19,-177.39
28532,14.17,-1.24
28956,-4.02,-0.21
29457,115.12,-230.27
29499,-11.97,14.68
29600,102.42,148.7
30166,35.47,-21.93
30744,-10.37,-160.96
31721,0.39,-20.87
32948,0.18,-104.94
33143,-12.18,0.26
36324,1.87,-37.37
37247,10.28,-16.82
47953,9.47,7.42
56124,-86.45,16.55
116496,6.62,2.58
116788,228.52,106.47
116818,2.41,-3.03
116945,-21.68,-9.57
117008,29.37,6.16
117053,32.68,-28.11
117166,-8.85,6.5
117233,20.63,3.48
117249,-9.78,-2.95
117436,1.62,2.54
117670,6.43,1.51
118027,49.96,6.88
108879,14.91,2.94
109130,-2.59,-3.35
109153,-19.26,-12.13
109363,97.39,53.67
109373,19.8,10.18
109426,16.72,4.6
109599,1.42,-5.35
109617,14.14,-13.16
109701,-4.81,-4.16
109872,-3.48,-6.06
109894,5.93,-0.69
109926,213.52,69.87
109996,-3.89,-4.3
110021,36.69,-27.85
110026,-3.7,-3.08
110090,-1.14,-2.36
110154,-3.91,-1.57
110275,15.21,5.57
110309,201.09,-84.5
110327,7.61,-21.98
110356,11.98,3.1
110362,-3.87,-2.8
110431,-3.57,-2.0
110441,-4.32,-3.27
110500,-3.19,-3.1
110504,-2.74,-2.66
110525,-3.07,-1.93
110647,5.93,0.02
110648,15.95,5.23
110772,4.34,5.75
110807,16.49,5.15
110836,-4.17,-1.46
110934,29.42,6.63
110967,-2.43,-2.73
111006,1.32,-0.04
111060,16.49,4.42
111071,-2.73,-3.49
111088,-3.62,-1.69
111094,-4.95,-8.88
111179,5.14,-1.01
111243,59.45,14.46
111317,8.19,-5.4
111346,6.31,0.83
111362,78.59,41.89
111363,-1.76,-4.27
111423,8.83,1.81
111457,-2.75,-0.86
111492,69.96,18.27
111543,13.85,-0.72
111625,10.74,-2.54
111633,-4.01,-3.48
111785,-2.4,-1.91
111795,52.36,-31.39
111817,5.29,-6.36
111853,0.09,-0.98
111854,-129.24,-279.67
111963,11.57,-2.12
111972,-3.91,-2.48
112026,-3.66,-2.14
112038,11.46,-1.45
112093,8.29,2.23
112134,11.49,9.34
112183,96.25,39.48
112247,4.11,-0.58
112282,1.09,-16.95
112324,-62.31,-136.67
112343,15.03,-2.61
112394,-5.67,-7.9
112398,9.55,2.13
112434,4.84,-1.36
112436,2.47,1.14
112470,-1.77,-2.39
112545,-3.06,-4.22
112558,-2.01,-1.02
112608,30.18,-50.61
112626,-2.22,-1.64
112632,-5.73,-6.2
112641,11.77,-1.69
112675,-4.05,-1.52
112731,82.84,38.28
112734,1.87,-6.37
112915,-93.41,-218.6
112943,-2.99,-6.64
112956,1.47,-1.57
112957,93.97,35.06
113102,-11.83,-6.74
113104,4.76,-2.14
113241,68.41,39.91
113260,-5.89,-0.53
33466,2.23,1.29
33952,-45.69,70.69
34575,0.02,3.74
36022,4.86,-85.16
37311,-5.1,-1.91
37391,-53.74,-27.63
38115,-6.98,-18.0
38225,-68.86,-134.14
38485,-10.33,-133.87
38589,11.28,27.44
38831,-3.42,-10.03
40073,-7.37,-6.9
40335,-32.7,-37.12
40559,-8.86,-18.86
41118,-9.64,-7.81
41128,-35.91,-31.85
42311,-5.69,-2.92
42716,-62.61,-221.46
42982,-79.41,-193.06
43391,11.76,-22.96
43446,-113.73,-81.98
43662,-19.3,-18.02
43886,-142.81,-113.98
44490,-27.25,-43.05
44563,37.96,36.02
45088,32.04,-0.99
45241,-32.98,-15.58
45391,-30.85,-23.14
45421,32.96,10.49
45919,-11.43,15.59
47044,-19.62,-29.18
47506,-27.98,-33.15
47833,2.21,-0.03
48163,-39.92,-23.77
48677,-13.97,18.53
49768,-31.78,-43.68
50482,-2.99,9.96
50675,0.65,-7.85
51515,-17.04,-20.5
51516,-161.21,-91.58
51886,17.94,13.49
52842,-14.97,-3.09
52908,-23.93,-5.06
53352,-97.63,-23.18
54534,6.63,7.43
54901,-33.94,8.16
55483,8.78,9.96
56666,11.63,46.29
57523,-3.06,5.8
57992,-222.83,241.39
58508,-41.48,-4.18
58531,-37.27,-8.11
58874,-55.56,90.46
59415,-22.54,-2.95
59767,-27.67,52.84
59879,211.69,-9.88
61396,-32.36,13.57
62945,-10.53,12.2
63163,-4.61,-4.27
63245,6.67,-6.71
63762,-100.4,183.04
64009,1.48,9.36
64486,-24.19,-2.38
65572,-39.14,17.32
65864,17.26,36.64
67437,-41.26,22.41
67951,0.3,11.36
70360,17.84,25.45
70534,-33.86,18.51
70920,-33.54,17.11
71030,19.51,-9.59
71161,-15.96,-4.82
71725,-10.32,20.93
71866,7.75,15.71
72973,-77.67,-29.35
73264,-49.17,-3.92
74034,-108.38,47.26
74040,-43.9,34.56
75576,-37.63,22.0
76632,-63.21,33.57
78160,5.88,10.06
79069,-10.62,16.14
79100,-34.21,-34.12
79176,2.9,1.69
79517,6.94,15.67
80223,0.56,24.7
80561,26.81,38.33
81053,-186.46,114.69
81625,-6.63,8.41
82019,-36.63,40.37
82281,-2.79,12.22
82630,-32.3,45.99
82763,-17.04,-7.42
82931,-30.26,54.98
82968,-31.79,54.78
84008,29.34,-22.03
84505,-7.93,1.41
84535,-23.17,-4.07
84858,16.65,-0.57
85699,55.78,9.54
85822,10.17,53.97
86695,8.13,-11.74
87057,0.66,16.02
87663,0.33,20.91
88554,11.38,-24.35
88653,7.22,14.32
88846,-17.89,5.86
89465,-5.65,27.86
89516,1.28,-3.83
89787,-1.81,33.42
90298,5.76,-4.85
91099,15.13,-2.02
91333,4.43,18.8
91720,-92.42,144.89
94010,-0.31,-6.29
94267,40.08,1.75
95392,0.25,4.01
95788,7.76,23.26
96821,4.01,-13.14
97910,-10.04,-0.93
98913,-16.29,-31.96
99091,-1.36,7.64
99232,-67.01,-19.69
101444,4.67,23.4
101884,-2.85,-11.11
102243,18.5,20.49
102646,35.28,22.75
102893,12.63,14.71
102915,9.21,13.65
103435,14.69,17.3
104503,-6.18,0.03
106030,14.33,16.72
106556,12.17,14.68
106641,39.72,41.18
106732,13.29,16.47
107038,345.65,61.56
107334,83.45,34.04
107982,-18.17,9.92
108862,28.86,14.58
109169,87.85,75.08
109693,51.08,40.19
109694,33.19,5.44
109985,-0.49,-14.75
110485,34.98,12.78
111103,18.31,46.96
111244,-9.4,-8.92
112592,51.7,-3.48
112833,13.75,114.4
112882,27.04,4.16
113116,98.64,23.89
114697,4.25,2.41
115109,-2.87,12.82
115550,-21.19,18.51
115746,75.14,20.28
115753,-1.54,-6.37
115813,-44.54,34.89
116109,-7.91,-10.81
116481,157.06,21.28
117350,-14.28,1.76
118285,36.13,-1.02
104225,108.72,65.27
104707,7.73,-3.58
104791,1.17,-13.89
104890,-26.03,-36.07
105137,-14.09,-16.15
105331,6.86,-14.36
105443,15.43,36.18
105635,-6.81,-11.16
105691,21.98,15.15
105766,40.91,38.97
105849,123.19,123.43
105979,36.54,-8.05
106022,-3.25,-3.17
106032,12.54,8.39
106085,24.1,21.28
106127,8.01,-0.05
106193,-6.13,5.46
106314,20.07,4.34
106515,-25.23,-30.59
106538,-2.58,-17.64
106604,17.81,15.9
106712,-0.27,-3.85
106733,-8.05,-3.86
106757,4.8,-8.09
106964,-7.46,-5.15
106966,-4.02,-6.76
107004,18.44,10.3
107083,22.33,4.58
107166,13.24,12.9
107205,8.06,-9.65
107207,8.87,3.33
107249,5.8,6.49
107408,2.19,-5.53
107426,5.52,-0.89
107474,24.67,13.77
107546,-9.18,-5.65
107555,-11.04,-25.58
107629,9.87,-3.11
107710,-20.42,-65.9
107800,-4.0,-6.44
107855,7.27,-36.55
107893,-5.66,-19.58
107905,1.07,4.52
108008,-8.15,-7.11
108027,21.44,13.59
108030,-7.43,-6.65
108031,3.46,-1.97
108047,17.09,5.78
108076,22.04,21.57
108096,-5.1,-4.7
108110,232.96,104.39
108151,35.51,18.02
108152,7.07,-5.08
108226,6.3,-1.07
108333,5.79,-1.6
108364,5.52,-0.27
108378,4.67,3.06
108387,-6.05,-9.13
108583,58.13,22.31
108603,-2.59,-1.96
108648,-2.13,-11.79
108688,-3.47,-2.14
108811,133.73,177.19
108828,25.43,15.28
108829,24.17,19.32
108834,26.15,8.47
108894,-2.34,-1.37
108941,156.36,83.0
109028,15.69,7.15
109036,7.35,0.26
109161,-9.32,-12.55
109196,112.64,38.18
109258,6.42,5.18
109335,-23.41,-8.72
109339,-2.86,-15.71
109429,17.52,3.75
109441,18.73,-10.92
109518,-0.91,-4.21
109635,-2.95,-3.63
109743,-1.01,-2.3
109776,12.97,1.75
109798,-5.24,-3.69
110007,196.75,13.57
110034,14.97,12.69
110241,11.91,2.45
107723,-0.63,-23.18
107827,-4.73,-1.05
107913,-3.78,-2.0
107976,6.97,0.16
108170,-73.31,-171.86
108179,16.98,-1.76
108209,-2.61,-2.5
108372,-1.09,-2.62
108426,-4.87,-3.49
108505,12.12,14.36
108580,-16.19,-10.79
108650,-1.54,-2.47
108718,78.31,41.62
108720,-0.03,-3.4
108825,-3.86,-3.08
108924,36.37,58.91
108957,-2.92,-4.55
109005,13.93,58.71
109017,-1.16,-2.96
109054,-0.66,-2.58
109250,-1.26,-4.18
109254,-2.39,-4.8
109278,-5.48,-2.56
109295,-24.98,-20.48
109311,-0.78,-5.02
109320,-0.71,-3.05
109379,9.24,3.89
109396,9.04,3.75
109416,-1.33,-3.06
109502,-4.01,-9.71
109505,-0.68,-1.16
109592,2.33,9.41
109620,3.71,-15.19
109626,1.9,-1.02
109687,-3.44,-1.61
109712,4.43,-1.57
109746,-7.75,-7.93
109785,22.45,8.55
109803,-3.79,-3.1
109853,11.84,-1.23
109856,-0.82,-5.17
109886,2.2,-4.54
109889,26.48,9.53
109964,-6.2,-8.59
109981,21.6,11.88
110094,160.8,129.76
110103,41.89,9.92
110119,-27.36,-10.53
110125,-0.82,-0.03
110216,3.45,3.49
110304,-46.32,-68.42
110313,-3.08,-3.47
110409,-30.39,-15.5
110410,31.31,17.1
110452,0.53,0.98
110498,19.61,12.47
110634,20.86,10.12
110671,4.61,-2.55
110706,24.25,0.01
110774,195.0,209.29
110799,1.33,-3.86
110828,-18.8,-76.71
110841,35.11,15.25
110855,-13.17,-14.92
110919,10.07,-30.98
110940,-45.06,18.57
110993,30.66,1.18
110994,-2.96,-7.77
111010,-3.44,-0.96
111112,7.83,0.63
111166,5.4,2.21
111174,9.2,5.9
111221,-2.89,-13.26
111305,-12.29,-11.97
111316,25.19,14.27
111379,21.58,14.59
111431,78.35,36.78
111469,-108.51,-17.07
111496,201.28,29.35
111542,14.77,5.24
111639,-3.26,-12.08
111701,61.62,5.54
111706,2.04,-13.48
111740,-6.6,-17.84
111773,-3.27,-1.22
111787,-14.02,-12.62
111797,-1.89,-19.75
111839,93.24,190.01
111896,12.6,5.87
111970,12.14,3.84
111976,361.42,152.11
111999,-3.53,-7.21
112197,46.17,6.42
112245,50.88,-297.83
112248,2.95,-3.95
112254,-2.81,-7.01
112289,-3.85,-2.44
112304,26.34,15.02
112338,6.73,5.44
112404,-7.15,-4.66
112473,13.82,3.53
112635,13.87,-48.84
112647,-38.98,-8.54
112653,12.76,6.53
112718,-4.06,-4.44
112737,-1.56,-3.69
112759,-13.47,-8.95
112864,98.08,40.54
112972,-6.41,-10.31
113074,-5.45,-21.22
113094,11.75,4.85
112206,0.43,-1.5
112328,-14.7,-23.68
112339,18.03,-1.0
112363,-1.94,-6.9
112428,9.75,-20.16
112474,-75.72,-40.53
112484,3.94,0.15
112511,0.78,-1.5
112556,-0.59,-3.62
112564,-3.74,-9.9
112568,-30.11,10.72
112607,1.75,-3.18
112639,-0.15,-1.43
112667,-0.48,-2.01
112698,-8.03,-6.52
112700,0.12,-2.03
112702,1.38,-0.07
112707,-10.41,-10.98
112710,0.03,-2.06
112713,-10.15,-1.35
112752,-16.45,-9.62
112758,16.32,2.35
112819,-5.33,-10.17
112820,8.04,-7.44
112836,5.26,-3.88
112838,-10.55,-16.29
112841,175.16,52.34
112850,3.61,-1.32
112857,0.67,-0.58
112907,-1.16,-9.91
112917,108.54,20.78
112937,16.4,2.77
112949,1.56,-2.57
112966,-5.61,-10.67
112981,11.14,-7.9
112999,7.2,-3.9
113012,-3.58,-14.12
113042,-17.1,-11.47
113048,-3.32,-14.62
113049,-1.46,-2.95
113062,37.91,13.5
113081,-0.41,-6.1
113087,-6.51,-5.56
113098,10.16,-6.2
113110,-1.11,-5.56
113111,13.78,-1.83
113129,1.37,-2.9
113175,10.94,-12.43
113181,-18.38,-11.1
113187,1.49,-2.53
113208,-1.02,-4.14
113226,-1.64,-5.5
113227,3.35,-5.68
113228,-2.62,-1.19
113239,-0.46,-2.46
113254,44.89,14.44
113266,-9.51,-38.18
113300,-1.64,-24.8
113305,-3.84,-1.61
113318,0.81,-3.95
113327,9.43,-4.86
113337,29.43,-4.29
113349,-2.43,-2.87
113354,29.87,6.29
113356,-8.86,-10.92
113359,2.22,-2.17
113405,-3.21,-8.18
113419,10.04,-1.94
113458,-4.66,-8.84
113468,2.09,-0.14
113469,-0.09,-5.54
113474,0.62,-4.73
113485,1.82,-7.22
113493,-3.27,-3.37
113524,2.26,-14.83
113591,8.83,3.59
113603,3.43,-4.61
113609,-3.8,-4.39
113613,-3.89,-11.83
113644,-20.3,-21.93
113650,-6.71,-12.42
113653,1.69,-2.89
113665,-9.25,4.07
113679,-43.03,-24.12
113690,27.06,12.86
113715,-3.92,-1.03
113720,13.65,1.18
113729,12.41,1.92
113731,-0.49,-3.32
113747,-9.38,-7.35
113750,10.43,-17.95
113788,56.38,-4.47
113802,0.35,-5.82
113927,13.54,-6.3
113940,-4.35,-5.44
113949,12.4,-2.72
113950,-0.63,-4.5
114029,17.75,4.09
114048,6.33,-21.94
114065,47.94,-264.37
114071,-5.79,-16.41
114089,-8.59,-9.96
114106,-1.5,-3.94
114134,0.38,-4.13
114157,-2.21,0.83
114185,14.91,1.08
114193,-12.49,-11.38
93097,-37.49,-64.17
93439,-7.93,-4.41
93779,-3.73,-44.58
94801,-6.63,-12.54
95087,21.96,-7.32
95167,23.01,-26.76
95178,137.09,384.31
95297,-5.06,-15.22
95382,-24.29,-10.78
95832,32.93,9.95
95836,32.23,8.44
96188,7.47,33.01
96547,-7.58,-4.03
96548,5.38,10.49
96780,192.9,189.02
96944,3.18,-4.33
97079,7.05,15.31
97089,-11.42,92.76
97283,-24.44,-13.73
97425,27.25,45.33
97542,-15.09,26.49
97677,-12.72,-20.31
97678,-3.34,-9.53
98322,-31.53,198.33
98350,13.54,4.31
98666,7.49,-6.97
98673,-21.02,-18.82
98928,16.25,24.39
99033,7.18,0.85
99107,20.79,20.84
99169,22.8,-27.06
99209,12.25,8.26
99255,11.57,24.34
99427,56.67,513.02
99560,54.89,81.54
99641,-16.97,-23.05
99759,15.32,-21.16
99779,21.73,33.73
99871,-9.36,-20.51
100284,144.06,288.48
100301,9.61,9.58
100321,9.27,-45.09
100670,45.82,55.58
100710,-13.99,4.33
100746,6.77,18.65
100843,46.16,19.86
100920,17.93,22.8
100965,34.09,16.77
100966,63.35,19.4
101044,23.73,-18.59
101082,67.06,222.14
101161,17.26,24.73
101166,68.23,221.81
101550,28.64,43.88
101634,-2.92,3.87
101713,12.57,14.33
101732,13.24,4.04
101814,-30.34,-176.21
101824,23.87,63.6
101960,-4.93,-2.95
102208,30.35,21.79
102270,-5.27,-8.85
102366,6.23,6.13
102599,-28.18,-37.16
102781,21.47,107.15
102992,-0.72,-13.68
103170,12.55,21.49
103243,10.25,9.1
103508,17.71,-2.95
103555,17.6,11.23
103602,34.37,-6.62
103628,9.33,9.87
103754,117.46,186.28
103938,20.41,29.32
104088,11.15,27.94
104105,19.41,29.59
104147,-23.32,-31.09
104197,267.04,158.07
104212,-14.04,3.57
104414,1.73,-7.74
104609,7.71,1.91
104656,20.85,14.4
104736,14.26,41.69
104756,-3.24,4.26
104957,10.17,5.61
104964,8.8,5.67
104968,22.2,14.96
105032,14.13,-6.7
105074,-34.18,16.79
105112,12.35,78.75
105144,16.83,-3.34
105190,160.06,106.41
105337,-11.51,3.62
105499,3.78,0.28
105526,-14.75,-27.72
105557,-129.84,135.34
105727,42.58,-12.09
105840,10.69,11.83
105906,205.65,115.62
106024,-3.86,-13.0
106048,-8.86,-17.64
106583,8.9,1.12
106765,-0.39,-13.21
106882,144.64,159.95
107328,90.53,64.14
107459,-2.31,-15.31
107473,19.26,-1.93
107477,25.85,8.08
107513,-3.48,8.37
107828,9.82,3.69
107940,2.71,-8.15
107952,10.52,14.42
108133,2.66,-14.3
108201,15.58,-8.9
108676,5.58,5.1
108770,-8.14,-2.07
109039,84.35,83.92
109377,29.94,14.31
109539,-17.65,-10.13
109575,5.07,-0.47
109596,57.86,26.31
109629,19.45,27.83
110116,12.7,7.5
110153,20.52,7.73
110183,25.18,10.18
110236,-1.75,-12.1
110270,20.21,13.36
110477,15.62,8.8
110550,4.84,8.94
110666,-6.51,-27.2
110787,-13.33,-36.95
110863,101.67,46.38
110949,-3.87,4.54
111003,-12.05,-9.39
111242,-19.62,-11.47
111549,-214.87,158.01
110417,22.08,0.46
110581,-0.82,-6.32
110699,2.13,-2.95
110704,-3.81,14.07
110713,-64.07,4.78
110721,-2.98,-3.79
110824,-2.91,-3.81
110854,0.31,-2.38
110871,-5.65,-3.24
110888,-4.4,-5.54
110924,0.35,-1.44
110931,22.49,12.31
110968,-2.08,-2.77
110977,23.18,10.72
111028,52.25,17.23
111029,166.14,46.17
111053,1.79,1.08
111058,10.96,20.58
111115,13.75,1.95
111147,5.36,-0.07
111164,16.51,2.97
111169,137.51,17.01
111178,4.46,0.8
111184,7.91,-0.32
111197,7.88,0.86
111209,358.71,132.72
111214,2.45,-1.89
111239,16.39,2.1
111247,29.39,14.23
111249,2.82,-2.45
111303,30.81,-16.05
111309,-3.91,-4.5
111334,132.35,70.97
111356,-4.57,-3.47
111405,12.16,-1.37
111415,3.9,-5.21
111459,4.91,3.83
111488,-24.48,-11.95
111489,58.59,38.85
111528,68.31,46.36
111550,6.36,-0.46
111638,5.56,0.14
111654,1.25,-4.73
111663,7.29,1.76
111666,-1.78,-2.28
111674,-51.83,-103.8
111756,-5.39,-3.91
111762,-3.24,-4.17
111769,-18.07,-27.29
111798,-6.28,-6.84
111868,179.83,50.41
111924,-8.76,17.62
111925,6.12,-18.37
111929,-6.88,-7.51
111949,57.9,-1.9
111988,-0.56,-0.91
112004,-0.98,-2.28
112014,-2.73,-3.86
112016,0.32,-3.04
112027,-2.02,-4.5
112028,-5.11,-4.25
112097,17.29,-1.95
112098,-3.39,-8.61
112105,12.6,-0.86
112126,-9.1,-14.34
112130,7.94,-3.23
112133,3.26,-14.88
112234,-2.16,-5.78
112244,2.1,0.0
112261,-5.53,-5.16
112263,127.89,75.28
112277,-2.77,-19.05
112284,-1.05,-1.5
112287,2.02,-2.9
112292,-5.57,-5.84
112300,-6.03,7.42
112348,1.87,0.09
112361,7.08,-1.68
112369,10.81,-14.52
112411,-3.89,-3.7
112426,241.19,-1.24
112478,6.74,-0.44
112480,11.03,-4.1
112500,-15.24,-16.45
112555,77.84,8.35
112557,0.86,5.22
112565,34.03,6.21
112585,33.37,-5.01
112673,-6.8,-5.11
112674,14.93,4.78
112697,-19.5,-144.64
112711,2.42,0.26
112745,146.13,47.44
112760,-3.2,-2.94
112761,3.42,-0.25
112767,13.22,11.35
112805,-1.02,-6.03
112812,142.95,170.54
112829,-192.5,-103.99
112835,-28.74,-18.59
112846,3.02,-3.12
112887,-6.04,-2.39
112896,-3.41,-4.76
112904,83.99,37.56
112912,-4.06,-4.94
112964,-21.38,-11.54
112986,15.85,-1.31
112990,-5.27,-3.8
113006,-5.65,-3.75
113013,16.56,2.06
113023,3.01,-5.2
113038,-2.97,-2.98
113152,-1.27,-5.09
113162,-17.63,-13.33
113166,15.09,-3.63
113177,99.67,-16.25
113188,-2.53,-3.34
113202,21.62,-26.67
113223,0.61,-0.62
113265,7.27,-2.22
113271,29.42,-7.06
113288,-0.48,-3.43
113309,-1.53,-4.59
113320,0.34,-3.75
113347,-11.09,-6.02
113403,4.78,1.68
113446,5.2,-0.54
113449,-0.88,-20.19
113452,2.23,-1.88
113470,-2.51,-11.07
113606,-13.6,-28.81
113617,6.41,-2.35
113689,5.95,1.93
109465,9.28,0.39
109527,25.52,-251.98
109741,0.44,-2.88
109797,13.76,-1.47
109827,80.53,11.07
109834,-20.42,2.48
109916,15.64,-2.88
109937,8.85,-0.72
110017,75.77,0.46
110133,-6.57,5.26
110170,55.93,45.57
110171,55.75,44.97
110173,-5.55,-6.95
110190,-197.09,-1.22
110290,-23.49,-17.78
110300,-5.89,-20.08
110347,-8.74,-19.46
110369,24.11,5.87
110407,-1.75,-8.79
110445,-8.8,-5.63
110487,4.31,52.68
110566,255.27,123.88
110583,7.46,-5.78
110700,-2.29,-6.55
110788,226.1,108.55
110790,-0.48,-5.48
110872,11.85,7.76
110874,-3.87,-3.14
110915,-9.45,-28.87
110918,-3.17,-6.84
110927,-0.92,-2.04
111032,22.28,-62.57
111041,-14.26,-38.92
111050,188.34,33.79
111065,0.09,-0.41
111084,3.24,-18.5
111105,-0.66,-6.81
111117,5.4,-1.79
111135,-11.45,-8.87
111155,-9.2,-3.46
111165,14.89,30.78
111167,-16.03,-55.22
