name,raj2000,dej2000,dist,pmra,pmde,rv,rcluster,n_star
NGC 2477,118.035,-38.53,1450.0,-1.38889E-7,5.55556E-7,7.32,0.45,33067
ESO 123-26,118.05,-60.34,816.0,-3.5E-7,2.38056E-6,,0.2,6023
FSR 1044,118.02,12.173,2398.0,4.94444E-7,-1.45556E-6,,0.15,2605
SAI 82,118.056,-33.04,1436.0,-9.94444E-7,2.62778E-6,,0.11,11071
NGC 2467,118.077,-26.428,1313.0,-9.02778E-7,3.19444E-7,55.75,0.095,11501
Ruprecht 39,118.08,-22.447,2204.0,-2.86111E-7,3.36111E-7,,0.085,9340
NGC 2467-east,118.1475,-26.432,4003.0,-1.75556E-6,-8.75E-7,60.0,0.06,9595
Haffner 18,118.161,-26.38,2856.0,-1.01667E-6,3.91667E-7,60.0,0.075,10355
Haffner 19,118.185,-26.275,4611.0,-1.0E-6,7.97222E-7,68.0,0.06,9462
ASCC 42,118.14,-52.995,792.0,-1.01944E-6,2.28056E-6,,0.21,8750
ASCC 43,118.2675,-28.175,1005.0,-9.58333E-7,2.63889E-7,90.5,0.21,18776
FSR 1133,118.2525,1.72,3112.0,-5.75E-7,-9.27778E-7,,0.15,4173
FSR 1102,118.3905,5.7,1659.0,-1.08611E-6,-1.01389E-6,,0.155,3591
FSR 1298,118.4175,-22.323,2088.0,-6.08333E-7,-3.33333E-8,,0.13,11402
Ruprecht 41,118.4505,-26.965,3246.0,-6.47222E-7,1.08611E-6,,0.1,11622
Ruprecht 152,118.6275,-38.22,3629.0,3.11111E-7,2.99444E-6,,0.09,9082
NGC 2479,118.785,-17.73,1363.0,-1.98333E-6,1.31111E-6,,0.24,13156
Waterloo 3,118.767,-25.372,2589.0,-3.27778E-7,9.47222E-7,,0.1,10594
NGC 2482,118.7925,-24.275,1344.0,-1.41667E-6,5.0E-7,38.17,0.21,16555
NGC 2483,118.92,-27.905,1649.0,-2.77778E-7,6.80556E-7,,0.115,12557
Trumpler 9,118.92,-25.88,2291.0,-6.63889E-7,4.86111E-7,-16.36,0.1,10944
Haffner 20,119.0625,-30.367,2910.0,2.55556E-7,-6.61111E-7,,0.115,13158
NGC 2489,119.0775,-30.066,2255.0,1.44444E-7,-5.11111E-7,37.87,0.125,13523
Ruprecht 42,119.412,-25.935,1964.0,-1.17222E-6,7.11111E-7,,0.115,11367
FSR 1479,119.4075,-59.32,4055.0,-3.69444E-7,3.79722E-6,,0.135,4693
FSR 1221,119.4465,-9.15,2569.0,-1.77778E-7,6.19444E-7,,0.14,5094
FSR 1342,119.4795,-31.509,3628.0,4.16667E-7,-2.25E-7,,0.12,13625
Turner 12,119.5005,-29.283,4499.0,6.86111E-7,6.11111E-7,,0.125,13304
NGC 2516,119.49,-60.75,373.0,-9.72222E-7,2.83333E-6,21.22,0.71,25781
Koposov 2,119.571,26.25,22063.0,-7.97222E-7,-1.03611E-6,,0.07,1507
Kronberger 85,119.586,-34.772,10380.0,-2.30556E-7,1.01667E-6,29.2,0.07,9874
FSR 1514,119.6325,-66.63,2754.0,-3.44444E-7,2.375E-6,,0.135,3728
FSR 1084,119.6535,8.056,2362.0,-9.16667E-8,8.19444E-7,,0.195,3434
Ruprecht 44,119.7225,-28.585,4666.0,-4.38889E-7,2.83333E-7,,0.16,15288
FSR 1087,119.7255,7.95,2376.0,-8.0E-7,4.5E-7,,0.11,2374
ESO 494-09,119.817,-27.583,1905.0,-7.27778E-7,2.77778E-7,,0.13,12363
Ruprecht 43,119.82,-28.87,970.0,-2.86111E-7,3.27778E-7,113.37,0.155,14935
ESO 561-05,119.829,-22.69,1865.0,3.08333E-7,1.05278E-6,,0.145,10047
FSR 1336,119.865,-30.725,1649.0,1.72222E-7,-7.19444E-7,,0.1,12305
Ruprecht 45,119.8755,-16.305,1888.0,-1.27222E-6,5.27778E-8,,0.1,5676
FSR 1365,119.937,-36.19,1884.0,-1.44722E-6,1.525E-6,,0.16,13237
NGC 2506,120.0,-10.76,3526.0,-4.5E-7,5.94444E-7,87.0,0.27,8847
FSR 1147,120.0825,1.26,1508.0,-9.16667E-7,8.13889E-7,,0.21,4387
Ruprecht 153,120.0945,-30.305,5326.0,1.66667E-7,-4.44444E-8,,0.09,11577
FSR 1379,120.0675,-40.898,1951.0,-1.03889E-6,1.84444E-6,,0.13,10538
NGC 2509,120.195,-19.05,1711.0,-1.06111E-6,1.17778E-6,,0.185,10012
Haffner 21,120.2775,-27.213,2436.0,-1.30278E-6,4.5E-7,,0.105,10859
FSR 1378,120.3285,-40.675,1562.0,-2.22778E-6,2.53056E-6,,0.19,14390
FSR 1360,120.3975,-34.46,1743.0,-1.28333E-6,2.38889E-7,,0.11,12414
ASCC 44,120.48,-50.58,553.0,-1.66944E-6,2.05556E-6,17.8,0.24,12507
ESO 311-21,120.4245,-41.583,5118.0,-2.41389E-6,1.74444E-6,,0.125,10085
FSR 1339,120.4275,-30.71,4167.0,-1.86111E-7,-4.47222E-7,,0.12,13567
Ruprecht 154,120.435,-44.423,3160.0,-6.63889E-7,1.98611E-6,,0.085,7970
Ruprecht 46,120.5475,-19.465,1467.0,-1.88333E-6,5.08333E-7,,0.095,6536
Ruprecht 47,120.585,-31.07,2892.0,3.88889E-8,1.55556E-7,59.7,0.195,18718
ESO 430-09,120.6,-29.767,2273.0,-4.36111E-7,3.86111E-7,,0.08,9929
Ruprecht 48,120.6975,-32.05,3033.0,-6.27778E-7,8.0E-7,,0.06,9956
Ruprecht 49,120.8055,-26.77,1748.0,-1.37778E-6,2.66667E-7,,0.075,8667
Ruprecht 50,120.8775,-30.86,1834.0,1.16667E-7,-3.19444E-7,,0.1,11967
Ruprecht 51,120.897,-30.66,2534.0,6.16667E-7,5.41667E-7,,0.095,11384
ESO 430-14,120.8925,-31.415,2860.0,-5.0E-8,-7.5E-8,,0.13,13761
FSR 1383,121.0395,-41.218,2434.0,-2.30556E-6,1.66944E-6,,0.125,10953
NGC 2527,121.275,-28.17,642.0,-1.47778E-6,1.65E-6,39.6,0.34,26312
Ruprecht 155,121.2675,-31.817,2311.0,1.69444E-7,1.97222E-7,,0.085,10585
Ruprecht 52,121.305,-31.97,1609.0,2.77778E-7,3.30556E-7,,0.13,13135
ESO 430-18,121.7625,-30.835,871.0,-1.73611E-6,-1.5E-7,,0.29,23173
NGC 2533,121.7775,-29.88,2955.0,-2.11111E-7,6.61111E-7,35.22,0.14,12859
vdBergh-Hagen 19,121.7685,-32.352,3259.0,3.63889E-7,1.93333E-6,,0.08,9732
Teutsch 50,121.7895,-36.073,3254.0,-2.91111E-6,8.91667E-7,,0.09,10699
SAI 86,122.0625,-36.59,3022.0,-1.03889E-6,1.16667E-7,,0.075,10783
NGC 2547,122.478,-49.205,361.0,-2.325E-6,1.22222E-6,14.78,0.3,18942
FSR 1363,122.646,-34.6,2391.0,-1.26389E-6,2.61111E-6,,0.11,12898
NGC 2539,122.67,-12.84,1232.0,-6.33333E-7,-5.30556E-7,26.12,0.44,13818
FSR 1312,122.6925,-23.305,1941.0,-6.30556E-7,1.31667E-6,,0.13,8122
FSR 1446,122.715,-50.985,2434.0,-1.01111E-6,9.52778E-7,,0.1,7073
Ruprecht 53,122.6805,-26.94,1523.0,-9.44444E-8,1.56389E-6,,0.17,12230
FSR 1380,122.7705,-39.965,3112.0,-1.58333E-6,1.64167E-6,,0.11,11529
Ruprecht 54,122.8425,-31.945,5243.0,-4.5E-7,1.91389E-6,,0.085,10732
FSR 1447,122.8875,-51.02,2549.0,-8.33333E-7,7.91667E-7,,0.09,6695
FSR 1357,122.925,-32.255,2361.0,-8.41667E-7,1.28056E-6,,0.15,14848
NGC 2546,122.9625,-37.61,935.0,-1.44722E-6,1.41667E-6,36.0,0.565,55810
FSR 1335,123.0015,-29.0,3835.0,-3.58333E-7,1.31667E-6,,0.095,9493
DBSB 13,123.06,-22.345,3558.0,-1.12222E-6,1.19444E-6,,0.1,6564
Haffner 22,123.1125,-27.89,2796.0,-1.25556E-6,1.91667E-6,,0.165,12365
Ruprecht 55,123.1425,-32.605,3640.0,-6.75E-7,7.0E-7,95.33,0.13,13842
Ruprecht 56,123.165,-40.485,429.0,-2.61111E-6,1.33333E-6,,0.305,24231
SAI 88,123.2415,-41.875,5838.0,-1.09722E-6,1.375E-6,,0.075,9102
NGC 2548,123.435,-5.77,789.0,-3.47222E-7,3.61111E-7,41.5,0.72,18928
vdBergh-Hagen 23,123.495,-36.334,414.0,-2.00556E-6,1.95E-6,17.4,0.32,27654
Ruprecht 58,123.705,-31.945,2340.0,-3.97222E-7,8.19444E-7,,0.13,13118
Ruprecht 57,123.795,-26.97,1764.0,-1.39444E-6,1.53611E-6,,0.1,8187
BIP 14,123.78,-4.075,1609.0,-3.66667E-7,2.94444E-7,,0.155,3240
Haffner 26,123.9225,-30.829,2589.0,-8.02778E-7,2.58333E-7,62.38,0.115,11090
ASCC 45,123.9075,-35.64,3001.0,-6.72222E-7,1.01944E-6,43.0,0.1,12314
FSR 1307,123.99,-21.435,1935.0,-2.69444E-7,5.66667E-7,,0.075,5014
ASCC 46,124.095,-48.47,899.0,-1.53611E-6,1.99167E-6,,0.19,13644
Pup OB3,124.2375,-35.866,1768.0,-7.5E-7,8.58333E-7,47.27,0.34,30137
Pismis 2,124.491,-41.67,2754.0,-1.28611E-6,1.88333E-6,49.0,0.225,18490
Pismis 1,124.575,-37.1,5903.0,-9.97222E-7,1.24722E-6,,0.075,11001
NGC 2567,124.6425,-30.65,1678.0,-5.13889E-7,6.44444E-7,35.79,0.17,13401
FSR 1419,124.7475,-47.8,7746.0,-1.14722E-6,1.08333E-6,,0.115,10169
NGC 2571,124.7355,-29.735,1339.0,-9.38889E-7,1.09722E-6,27.0,0.19,13544
Ivanov 8,124.791,-35.65,1194.0,-8.33333E-7,1.11667E-6,,0.1,11185
Moitinho 1,124.821,-45.208,1146.0,-1.11944E-6,1.52222E-6,,0.085,10484
Ruprecht 59,124.8375,-34.495,4004.0,-1.28611E-6,2.36111E-6,12.5,0.1,11381
Ruprecht 156,124.89,-45.35,2720.0,-1.96667E-6,1.40833E-6,,0.1,11245
NGC 2579,125.1825,-36.197,1221.0,-1.55E-6,5.58333E-7,1.65,0.09,11309
NGC 2580,125.3775,-30.295,5067.0,-1.06389E-6,3.22222E-7,,0.125,9665
AH03 J0822-36.4,125.535,-36.405,1634.0,-9.05556E-7,2.70278E-6,,0.14,14768
FSR 1295,125.73,-17.545,1711.0,-1.43889E-6,1.16389E-6,,0.125,4704
NGC 2588,125.805,-32.97,2421.0,1.11111E-8,8.80556E-7,,0.14,12535
Collinder 185,125.835,-36.33,1477.0,-1.55833E-6,1.11389E-6,,0.13,13840
NGC 2587,125.8575,-29.493,2701.0,-6.0E-7,1.02778E-6,,0.17,11303
Collinder 187,126.051,-29.17,2187.0,-7.86111E-7,3.5E-7,,0.1,8056
ESO 312-03,126.12,-41.305,2170.0,-1.54444E-6,1.41667E-6,,0.115,14044
Ruprecht 60,126.108,-47.2,5739.0,-1.27778E-6,1.49722E-6,,0.12,12176
FSR 1387,126.129,-39.905,1258.0,-2.73333E-6,1.16944E-6,,0.13,14405
Ruprecht 61,126.3075,-34.159,6006.0,-3.94444E-7,1.01944E-6,,0.07,9723
Saurer 2,126.36,-39.64,6020.0,-1.83889E-6,2.25833E-6,,0.08,11485
ESO 312-04,126.693,-41.238,1963.0,-1.75278E-6,2.11389E-6,,0.075,11956
ESO 370-13,126.783,-34.7,7617.0,-1.16667E-7,1.28889E-6,,0.07,9604
SAI 90,127.023,-41.77,3112.0,-1.05278E-6,1.75556E-6,,0.105,14038
FSR 1390,127.092,-40.083,2397.0,-8.13889E-7,1.11111E-6,,0.09,12069
NGC 2609,127.383,-61.1,1481.0,-1.16667E-6,1.41667E-6,,0.085,4854
Ruprecht 157,127.455,-19.12,2311.0,-6.5E-7,1.18611E-6,,0.16,5262
vdBergh-Hagen 34,127.8,-44.505,950.0,-1.5E-6,1.28889E-6,24.0,0.15,15966
Pismis 3,127.815,-38.658,1418.0,-1.33333E-6,2.85833E-6,,0.205,20612
ESO 313-03,127.908,-41.787,4269.0,-6.16667E-7,1.29722E-6,,0.105,14574
ASCC 47,127.947,-39.055,780.0,-2.22222E-6,1.84722E-6,11.0,0.28,26346
ESO 370-17,127.9665,-36.197,2695.0,-1.35E-6,1.50556E-6,,0.11,11682
Teutsch 64,128.124,-41.995,3112.0,-2.45E-6,1.59444E-6,,0.07,11856
Ruprecht 62,128.1525,-19.683,2160.0,-2.58333E-7,6.36111E-7,,0.12,4378
Ruprecht 63,128.16,-48.295,4829.0,-5.83333E-7,3.25833E-6,,0.12,12989
FSR 1411,128.595,-43.86,912.0,-1.01944E-6,6.58333E-7,,0.2,21100
ASCC 48,128.6625,-37.63,550.0,-2.98611E-6,2.89722E-6,22.5,0.17,14329
Pismis 4,128.67,-44.495,575.0,-1.78889E-6,1.58333E-6,27.24,0.15,17914
DBSB 19,128.865,-40.63,4350.0,-6.02778E-7,-4.0E-7,,0.085,9546
vdBergh-Hagen 37,128.9475,-43.618,5202.0,-5.94444E-7,2.05556E-6,,0.12,14274
FSR 1397,129.255,-40.385,2068.0,-8.83333E-7,7.86111E-7,,0.115,10085
SAI 91,129.255,-50.04,3330.0,-1.11944E-6,4.75E-7,,0.115,11644
FSR 1401,129.2625,-42.365,4178.0,-4.19444E-7,9.86111E-7,,0.115,13872
FSR 1412,129.3195,-44.131,2644.0,-1.06389E-6,2.00278E-6,24.1,0.115,15815
NGC 2627,129.33,-29.945,2712.0,-1.38889E-6,7.13889E-7,25.99,0.165,9666
Ruprecht 64,129.27,-40.185,619.0,-1.70833E-6,1.65278E-6,26.9,0.45,33353
Pismis 5,129.4155,-39.58,702.0,-1.93333E-6,1.18056E-6,,0.135,10248
FSR 1429,129.4095,-46.017,3371.0,-9.88889E-7,2.5E-6,,0.09,14104
FSR 1406,129.57,-42.35,3208.0,-1.03056E-6,2.25E-6,,0.117,13472
NGC 2635,129.609,-34.775,3789.0,-2.22778E-6,2.19444E-7,,0.145,10897
Pismis 6,129.765,-46.235,1668.0,-1.76389E-6,1.98889E-6,16.76,0.18,22205
FSR 1251,129.7725,-7.54,2839.0,-2.91667E-7,3.0E-7,,0.19,3334
Ruprecht 65,129.8175,-44.07,786.0,-1.97222E-6,9.72222E-7,,0.155,19309
FSR 1443,129.8625,-47.357,1864.0,-1.14444E-6,2.325E-6,,0.165,19282
FSR 1441,129.87,-47.1,1659.0,-1.40278E-6,2.14722E-6,,0.125,16218
FSR 1415,130.095,-44.725,3473.0,-1.71111E-6,1.36944E-6,,0.12,16885
NGC 2632,130.095,19.69,187.0,-1.015E-5,-3.71111E-6,33.42,3.1,84350
Waterloo 6,130.095,-46.133,2256.0,-1.925E-6,2.22778E-6,,0.07,13398
IC 2391,130.065,-53.028,165.0,-6.72222E-6,6.50556E-6,14.65,0.775,67661
Ruprecht 66,130.1175,-38.055,3552.0,-1.76944E-6,2.68611E-6,,0.125,11868
FSR 1345,130.2105,-25.375,2330.0,-4.16667E-8,1.10556E-6,,0.173,6926
Pismis 7,130.3005,-38.707,4783.0,-9.83333E-7,2.40833E-6,,0.155,14007
Pismis 8,130.4145,-46.267,1363.0,-1.38056E-6,2.61944E-6,,0.115,16799
Ruprecht 67,130.44,-43.395,1342.0,-2.79167E-6,8.88889E-7,-15.4,0.17,17391
Mamajek 1,130.47,-79.045,112.0,-8.16944E-6,7.61111E-6,15.05,0.42,10458
DBSB 21,130.56,-40.733,4839.0,-6.75E-7,1.39167E-6,,0.07,8167
IC 2395,130.65,-48.133,701.0,-1.46111E-6,1.10278E-6,13.25,0.23,25063
NGC 2659,130.6425,-44.985,1713.0,-1.66667E-6,1.47222E-6,,0.12,16786
NGC 2660,130.665,-47.197,2817.0,-1.90278E-6,1.27778E-6,21.34,0.115,16348
ESO 432-03,130.7475,-27.865,1831.0,-9.38889E-7,2.08056E-6,,0.12,5859
FSR 1382,130.7325,-35.785,1811.0,-1.59167E-6,1.38056E-6,,0.115,9556
NGC 2658,130.875,-32.665,3123.0,-8.69444E-7,4.72222E-7,,0.23,12351
FSR 1371,130.8795,-31.716,3801.0,-1.2E-6,-8.30556E-7,,0.075,5869
ESO 313-11,130.929,-37.7,3010.0,-1.02778E-6,1.55278E-6,,0.075,8664
ESO 313-12,130.9635,-40.225,1401.0,-1.01389E-6,1.31111E-6,,0.12,11065
FSR 1399,131.04,-39.365,3308.0,-1.21667E-6,2.24167E-6,,0.125,11276
Ruprecht 68,131.148,-35.885,2181.0,-2.275E-6,2.40556E-6,,0.14,10534
Ruprecht 69,131.1195,-47.57,2010.0,-1.63056E-6,3.0E-6,,0.11,15395
SAI 94,131.172,-46.285,3886.0,-1.21667E-6,2.23889E-6,30.9,0.09,14621
Bochum 7,131.19,-45.98,6059.0,-9.63889E-7,1.20278E-6,49.0,0.19,22550
Collinder 197,131.2125,-41.233,881.0,-1.95833E-6,1.71944E-6,33.1,0.22,16031
Collinder 196,131.2575,-31.625,1393.0,-1.09444E-6,2.94444E-7,,0.18,8865
NGC 2670,131.3925,-48.82,1294.0,-3.31944E-6,1.72222E-6,17.2,0.11,13757
FSR 1434,131.37,-45.402,1367.0,-2.03611E-6,2.62778E-6,,0.17,19675
NGC 2671,131.553,-41.867,1309.0,-1.35278E-6,6.86111E-7,,0.185,14640
ESO 260-06,131.5725,-47.685,1211.0,-2.21389E-6,2.66389E-6,,0.115,15850
NGC 2669,131.6175,-52.94,1057.0,-3.08889E-6,1.69444E-6,21.06,0.275,21678
DBSB 27,131.6625,-43.884,2479.0,-1.25278E-6,8.33333E-7,16.61,0.065,9495
NGC 2664,131.8425,12.6,1659.0,-1.96389E-6,-1.29167E-6,87.9,0.19,1823
ESO 211-01,131.805,-52.065,3413.0,-2.39722E-6,5.88889E-7,,0.125,12642
Trumpler 10,131.8725,-42.4,417.0,-3.33333E-6,1.91667E-6,15.0,0.39,30479
FSR 1418,131.9145,-43.999,1249.0,-1.85278E-6,1.77778E-6,20.0,0.14,14055
ASCC 49,131.9625,-38.0,629.0,-1.94444E-6,9.44444E-7,,0.27,18624
ESO 260-07,132.0,-47.03,1876.0,-1.45278E-6,1.58889E-6,,0.125,18184
FSR 1280,132.1125,-11.21,1298.0,2.27778E-7,-1.21944E-6,,0.18,3097
Ruprecht 71,132.3375,-46.878,1300.0,-8.80556E-7,1.71389E-6,,0.155,20961
vdBergh-Hagen 54,132.4215,-44.367,1239.0,-1.65E-6,2.75E-6,,0.115,13944
ASCC 50,132.5925,-41.72,846.0,-1.81944E-6,1.36389E-6,17.13,0.25,20138
FSR 1424,132.66,-43.832,1829.0,-3.63889E-6,1.74722E-6,,0.1,12294
FSR 1454,132.78,-48.477,2187.0,-2.52778E-6,1.41944E-6,,0.085,14217
NGC 2682,132.8475,11.815,890.0,-2.03056E-6,-1.64444E-6,33.58,1.03,14704
ESO 211-03,132.9,-50.245,4269.0,-6.61111E-7,1.7E-6,,0.155,17298
FSR 1430,132.9675,-44.253,6737.0,-3.18889E-6,1.68333E-6,,0.11,13212
Ruprecht 72,133.0125,-37.61,2242.0,-1.08056E-6,1.08056E-6,,0.1,9159
Ruprecht 158,133.11,-37.555,2720.0,-3.61111E-7,6.44444E-7,,0.125,10236
FSR 1432,133.233,-44.185,1904.0,-1.37222E-6,1.71667E-6,,0.1,12173
ESO 371-25,133.2495,-35.467,2839.0,-1.23611E-6,1.17778E-6,,0.095,7180
FSR 1452,133.3275,-47.92,2070.0,-7.61111E-7,2.81944E-6,,0.115,17330
FSR 1304,133.3395,-14.785,5168.0,-2.08333E-7,-2.75E-7,,0.18,3006
vdBergh-Hagen 55,134.0475,-39.51,3642.0,-1.46667E-6,1.81944E-6,,0.14,12383
FSR 1346,134.055,-23.435,3047.0,-9.0E-7,1.37778E-6,,0.14,4068
FSR 1435,134.2725,-43.765,1296.0,-2.60278E-6,3.49444E-6,,0.23,16174
vdBergh-Hagen 56,134.28,-43.285,737.0,-1.36111E-6,1.93611E-6,-18.0,0.125,10574
Muzzio 1,134.49,-47.695,1394.0,-1.25E-6,1.475E-6,-13.0,0.18,20556
FSR 1421,134.523,-42.6,1268.0,-2.43333E-6,2.52222E-6,,0.085,7851
FSR 1450,134.6025,-46.303,1379.0,-2.34167E-6,3.43056E-6,,0.115,14415
FSR 1478,135.033,-52.711,1976.0,-1.32778E-6,1.775E-6,,0.11,14840
Collinder 205,135.135,-48.99,1458.0,-9.77778E-7,1.91111E-6,20.0,0.14,17373
Ruprecht 73,135.291,-50.917,1621.0,-1.15556E-6,2.97222E-7,,0.075,13637
Pismis 10,135.6585,-43.636,8835.0,-3.30278E-6,2.225E-6,,0.085,10141
FSR 1442,135.7005,-43.96,1186.0,-3.05833E-6,2.66667E-6,,0.085,9395
DBSB 34,135.795,-47.817,1736.0,-3.85278E-6,1.09444E-6,,0.065,9411
FSR 1416,136.1535,-41.126,1649.0,-1.39167E-6,9.47222E-7,,0.105,10651
ESO 260-17,136.188,-46.035,1808.0,-1.57778E-6,1.66667E-6,,0.115,14650
ESO 165-09,136.35,-55.938,656.0,-2.73056E-6,2.95E-6,,0.16,16853
FSR 1402,136.44,-37.875,2889.0,-2.08611E-6,-2.16667E-7,,0.195,12613
FSR 1367,136.44,-26.34,2076.0,-1.45E-6,8.16667E-7,,0.12,3971
FSR 1460,136.9125,-47.825,1285.0,-2.925E-6,9.91667E-7,,0.17,17702
Platais 8,136.875,-59.16,141.0,-4.16667E-6,4.11111E-6,17.32,1.5,205386
FSR 1366,137.484,-25.48,1513.0,-1.40833E-6,7.0E-7,,0.11,3454
vdBergh-Hagen 58,137.55,-56.262,2398.0,-8.05556E-8,3.38333E-6,,0.07,11161
ESO 166-04,137.625,-53.89,978.0,-1.87222E-6,2.28611E-6,,0.143,19642
ESO 261-03,137.8275,-47.06,1063.0,-9.72222E-7,1.94722E-6,,0.145,13882
FSR 1468,137.9475,-48.07,1005.0,-1.48611E-6,1.48611E-6,,0.125,12269
NGC 2808,138.0135,-64.863,9612.0,-6.5E-7,6.58333E-7,101.6,0.26,14611
FSR 1389,138.042,-32.76,3508.0,-1.5E-7,6.86111E-7,,0.14,6418
FSR 1579,138.42,-77.425,1000.0,-1.48889E-6,4.02778E-7,,0.15,4726
Platais 9,137.955,-43.53,200.0,-6.80556E-6,3.33333E-6,17.83,2.1,368155
FSR 1474,138.6675,-49.745,1079.0,-1.84722E-6,1.4E-6,,0.1,14747
DBSB 35,138.7905,-47.465,1678.0,-1.93889E-6,2.77222E-6,,0.12,11505
FSR 1381,138.9225,-29.675,2795.0,-8.83333E-7,5.83333E-7,,0.11,4019
Pismis 11,138.9705,-50.01,4767.0,1.52778E-7,4.10278E-6,-16.3,0.077,13982
NGC 2818,139.05,-36.615,2054.0,-1.86667E-6,1.54722E-6,20.69,0.27,12799
DBSB 36,139.2,-47.945,748.0,-1.48889E-6,1.94167E-6,21.05,0.13,10891
ESO 211-09,139.1835,-50.283,2153.0,-1.03056E-6,2.51111E-6,,0.075,13980
ASCC 51,139.5225,-69.69,496.0,-2.26389E-6,2.33056E-6,,0.45,19564
NGC 2849,139.8465,-40.517,4800.0,-2.33889E-6,2.58889E-6,,0.085,7813
ESO 314-14,139.878,-38.132,1870.0,-2.07222E-6,1.93889E-6,,0.115,7415
Pismis 12,139.9995,-45.11,2221.0,-2.225E-6,1.21667E-6,,0.115,13005
Ruprecht 159,140.1075,-60.395,6347.0,-9.88889E-7,2.61944E-6,,0.1,11396
Teutsch 48,140.1375,-52.827,6501.0,-2.21389E-6,2.63889E-7,,0.08,17535
vdBergh-Hagen 63,140.163,-49.217,4131.0,-2.41389E-6,1.325E-6,,0.105,14725
E 3,140.238,-77.282,8104.0,-6.97222E-7,7.88889E-7,,0.1,4111
Ruprecht 74,140.25,-37.117,3074.0,-1.50833E-6,9.02778E-7,,0.075,5426
FSR 1464,140.445,-45.76,2220.0,-3.16111E-6,4.13889E-7,,0.115,13123
Ruprecht 75,140.4795,-56.317,4405.0,-2.68056E-6,1.51667E-6,,0.085,14658
NGC 2866,140.529,-51.1,2600.0,-2.41389E-6,1.68611E-6,,0.1,20050
FSR 1485,140.5125,-51.966,1187.0,-2.225E-6,1.23056E-6,45.93,0.1,20300
FSR 1471,141.045,-47.34,1966.0,-2.04444E-6,2.80833E-6,,0.115,14228
Ruprecht 76,141.0675,-51.66,1332.0,-1.11944E-6,1.46389E-6,18.0,0.12,23508
ESO 261-07,141.15,-44.67,3360.0,-3.13611E-6,1.54444E-6,,0.11,11041
DBSB 39,141.1035,-53.136,1864.0,-2.02778E-7,1.99722E-6,,0.06,17954
vdBergh-Hagen 66,141.3375,-54.725,5664.0,-1.54444E-6,1.16389E-6,,0.08,17402
Miller 1,141.42,-53.225,2792.0,-1.75556E-6,2.55556E-6,,0.065,18569
vdBergh-Hagen 67,141.6825,-51.273,6501.0,-2.03056E-6,1.58889E-6,,0.135,24158
Ruprecht 77,141.795,-55.123,4089.0,-1.21111E-6,6.88889E-7,,0.14,22725
IC 2488,141.915,-57.0,1138.0,-1.88333E-6,1.66667E-6,-2.63,0.225,26412
ASCC 52,141.9975,-54.25,2200.0,-1.93056E-6,1.0E-6,14.1,0.14,23723
FSR 1577,142.1925,-76.085,1561.0,-1.36667E-6,3.75E-7,,0.15,5364
Teutsch 103,142.155,-46.6,2663.0,-2.35556E-6,1.30278E-6,,0.09,11405
Ruprecht 78,142.26,-53.71,1706.0,-2.77778E-6,1.5E-6,,0.125,23713
FSR 1407,142.4625,-33.835,3860.0,-3.32222E-6,2.46944E-6,,0.16,5733
FSR 1484,142.446,-50.682,1847.0,-1.07222E-6,2.56667E-6,,0.1,18878
Pismis 14,142.47,-52.78,1775.0,-1.84722E-6,1.30833E-6,,0.1,23142
NGC 2910,142.62,-52.925,1882.0,-2.58333E-6,1.33889E-6,,0.125,26006
Basel 20,142.7475,-56.43,1380.0,-1.13333E-6,2.03611E-6,,0.14,20140
vdBergh-Hagen 72,142.845,-53.035,2032.0,-1.49167E-6,5.61111E-7,,0.09,21990
vdBergh-Hagen 73,142.965,-50.215,2269.0,-7.63889E-7,2.77222E-6,,0.105,19178
FSR 1417,143.0925,-35.98,2210.0,-2.89444E-6,3.88889E-8,,0.115,5102
Turner 5,143.3175,-36.41,400.0,0.0,-1.03611E-6,11.41,0.9,42736
FSR 1391,143.2125,-28.848,1753.0,-1.43333E-6,5.91667E-7,,0.26,5979
NGC 2925,143.286,-53.371,774.0,-2.51111E-6,1.54444E-6,16.0,0.27,44212
FSR 1489,143.316,-51.195,1211.0,-1.45833E-6,2.175E-6,,0.115,19138
Teutsch 66,143.397,-52.375,4635.0,-2.19167E-6,1.75278E-6,,0.1,21557
FSR 1507,143.4825,-56.248,1445.0,-1.51944E-6,1.5E-7,,0.105,18507
Pismis 15,143.688,-48.03,2558.0,-1.89722E-6,1.77222E-6,,0.15,16975
vdBergh-Hagen 75,143.679,-54.7,5984.0,-2.03056E-6,2.23889E-6,,0.118,23068
FSR 1431,143.7825,-36.563,2343.0,-1.40833E-6,4.41667E-7,,0.16,5913
NGC 2932,143.8665,-46.81,2919.0,-7.52778E-7,1.975E-6,,0.14,13355
FSR 1500,144.4755,-53.953,1380.0,-7.77778E-8,9.52778E-7,,0.067,17536
FSR 1405,144.465,-31.615,3860.0,-1.35833E-6,4.38889E-7,,0.17,4454
ASCC 53,144.54,-59.46,1786.0,-9.38889E-7,1.21111E-6,,0.265,30520
SAI 108,144.72,-52.935,3010.0,-1.93333E-6,2.21111E-6,,0.125,22856
NGC 2972,145.0575,-50.325,1778.0,-1.20556E-6,1.68333E-6,20.89,0.11,16989
Hogg 1,145.137,-50.58,1594.0,-1.93611E-6,2.125E-6,,0.095,15806
